event_id,visible,timestamp,location_long,location_lat,algorithm_marked_outlier,argos_altitude,argos_best_level,argos_calcul_freq,argos_error_radius,argos_gdop,argos_iq,argos_lat1,argos_lat2,argos_lc,argos_lon1,argos_lon2,argos_nb_mes,argos_nb_mes_120,argos_nopc,argos_orientation,argos_pass_duration,argos_semi_major,argos_semi_minor,argos_sensor_1,argos_sensor_2,argos_sensor_3,argos_sensor_4,argos_valid_location_algorithm,behavioural_classification,sensor_type,individual_taxon_canonical_name,tag_local_identifier,individual_local_identifier,study_name,utm_easting,utm_northing,utm_zone,study_timezone,study_local_timestamp
1279491739,TRUE,2009-04-30T21:22:53Z,-25.66321,38.64847,,0,,401677452.7,5078,5807,,38.64847,38.64847,B,-25.66321,-25.66321,1,,,81,0,7946,3245,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,616327.9215,4278615.715,26N,Azores Summer Time,2009-04-30T21:22:53Z
1279491740,TRUE,2009-05-01T03:23:16Z,-25.30396,38.58376,,0,,401677462.5,7094,11475,,38.58376,38.58376,B,-25.30396,-25.30396,1,,,94,0,32211,1562,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,647724.4992,4271951.443,26N,Azores Summer Time,2009-05-01T03:23:16Z
1279491741,TRUE,2009-05-01T05:46:07Z,-25.2979,38.59436,,0,,401677462.9,12395,35063,,38.59436,38.59436,B,-25.2979,-25.2979,1,,,104,0,104614,1468,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,648230.5549,4273137.535,26N,Azores Summer Time,2009-05-01T05:46:07Z
1279491742,TRUE,2009-05-01T06:48:46Z,-25.26254,38.58628,,0,,401677462.2,4135,11695,,38.58628,38.58628,B,-25.26254,-25.26254,1,,,114,0,10019,1707,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,651327.1215,4272298.539,26N,Azores Summer Time,2009-05-01T06:48:46Z
1279491743,TRUE,2009-05-01T07:23:36Z,-25.24203,38.55547,,0,,401677454.5,552,1536,,38.55547,38.55547,A,-25.24203,-25.24203,3,,,96,101,5877,51,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,653179.0292,4268913.408,26N,Azores Summer Time,2009-05-01T07:23:36Z
1279491744,TRUE,2009-05-01T08:32:26Z,-25.17211,38.52786,,0,,401677451.3,1191,3357,,38.52786,38.52786,B,-25.17211,-25.17211,1,,,99,0,2125,667,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,659332.8258,4265968.258,26N,Azores Summer Time,2009-05-01T08:32:26Z
1279491745,TRUE,2009-05-01T10:39:54Z,-25.07984,38.50885,,0,,401677411.6,1909,5393,,38.50885,38.50885,B,-25.07984,-25.07984,1,,,89,0,3169,1150,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,667420.4941,4264022.54,26N,Azores Summer Time,2009-05-01T10:39:54Z
1279491746,TRUE,2009-05-01T11:20:03Z,-25.06746,38.57811,,0,,401677455.7,4079,5623,,38.57811,38.57811,B,-25.06746,-25.06746,2,,,102,32,47634,349,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,668338.4071,4271731.389,26N,Azores Summer Time,2009-05-01T11:20:03Z
1279491747,TRUE,2009-05-01T12:22:05Z,-24.99812,38.58912,,0,,401677455,3987,5496,,38.58912,38.58912,B,-24.99812,-24.99812,1,,,96,0,13215,1203,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,674352.3362,4273082.641,26N,Azores Summer Time,2009-05-01T12:22:05Z
1279491748,TRUE,2009-05-01T14:43:40Z,-24.8369,38.61029,,0,,401677447.6,5135,7076,,38.61029,38.61029,B,-24.8369,-24.8369,1,,,93,0,11165,2361,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,688339.7543,4275750.608,26N,Azores Summer Time,2009-05-01T14:43:40Z
1279491749,TRUE,2009-05-01T22:06:23Z,-24.91713,38.59886,,0,,401677449.8,7720,15042,,38.59886,38.59886,B,-24.91713,-24.91713,1,,,83,0,18899,3154,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,681382.2632,4274320.497,26N,Azores Summer Time,2009-05-01T22:06:23Z
1279491750,TRUE,2009-05-01T22:42:20Z,-24.82546,38.77499,,0,,401677453.4,31802,16129,,38.77499,38.77499,B,-24.82546,-24.82546,2,,,75,253,999999,306,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,688902.0408,4294053.026,26N,Azores Summer Time,2009-05-01T22:42:20Z
1279491751,TRUE,2009-05-01T23:39:36Z,-24.81585,38.84082,,0,,401677425.3,32215,16314,,38.84082,38.84082,B,-24.81585,-24.81585,1,,,75,0,345057,3007,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,689562.315,4301379.059,26N,Azores Summer Time,2009-05-01T23:39:36Z
1279491752,TRUE,2009-05-02T07:02:31Z,-24.83275,38.8303,,0,,401677428.4,25846,13013,,38.8303,38.8303,B,-24.83275,-24.83275,1,,,88,0,112160,5956,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,688123.1211,4300176.544,26N,Azores Summer Time,2009-05-02T07:02:31Z
1279491753,TRUE,2009-05-02T10:57:15Z,-24.81813,38.85829,,0,,401677421.5,18947,13467,,38.85829,38.85829,B,-24.81813,-24.81813,1,,,90,0,81764,4390,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,689318.0753,4303313.245,26N,Azores Summer Time,2009-05-02T10:57:15Z
1279491754,TRUE,2009-05-02T12:36:54Z,-24.4907,38.93428,,0,,401677475.9,10892,6407,,38.93428,38.93428,B,-24.4907,-24.4907,2,,,37,326,278146,426,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,717500.316,4312477.734,26N,Azores Summer Time,2009-05-02T12:36:54Z
1279491755,TRUE,2009-05-02T16:19:35Z,-24.33875,38.97914,,0,,401677404.8,9380,5558,,38.97914,38.97914,B,-24.33875,-24.33875,1,,,87,0,15105,5825,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,730527.4267,4317830.769,26N,Azores Summer Time,2009-05-02T16:19:35Z
1279491756,TRUE,2009-05-02T18:22:13Z,-24.24778,39.02039,,0,,401677351.2,11436,6792,,39.02039,39.02039,B,-24.24778,-24.24778,1,,,91,0,17668,7402,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,738270.3254,4322643.819,26N,Azores Summer Time,2009-05-02T18:22:13Z
1279491757,TRUE,2009-05-02T19:44:38Z,-24.60996,38.8839,,0,,401677459.2,3889,905,,38.8839,38.8839,0,-24.60996,-24.60996,4,,,119,447,27537,549,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,707308.4191,4306608.113,26N,Azores Summer Time,2009-05-02T19:44:38Z
1279491758,TRUE,2009-05-02T21:39:48Z,-24.66795,38.87941,,0,,401677456.5,12212,4008,,38.87941,38.87941,B,-24.66795,-24.66795,1,,,81,0,15632,9539,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,702290.5926,4305979.569,26N,Azores Summer Time,2009-05-02T21:39:48Z
1279491759,TRUE,2009-05-02T22:20:51Z,-24.68887,38.87781,,0,,401677446,11726,4713,,38.87781,38.87781,B,-24.68887,-24.68887,1,,,83,0,14989,9173,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,700480.2017,4305755.804,26N,Azores Summer Time,2009-05-02T22:20:51Z
1279491760,TRUE,2009-05-02T23:17:51Z,-24.59879,38.88535,,0,,401677501,2356,3235,,38.88535,38.88535,B,-24.59879,-24.59879,2,,,38,151,35049,158,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,708273.1724,4306794.496,26N,Azores Summer Time,2009-05-02T23:17:51Z
1279491761,TRUE,2009-05-03T02:59:22Z,-24.57223,38.95914,,0,,401677448.3,3909,5368,,38.95914,38.95914,B,-24.57223,-24.57223,1,,,81,0,7285,2098,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,710359.0344,4315045.494,26N,Azores Summer Time,2009-05-03T02:59:22Z
1279491762,TRUE,2009-05-03T04:38:17Z,-24.52931,38.98258,,0,,401677464.6,3458,3444,,38.98258,38.98258,A,-24.52931,-24.52931,3,,,112,169,54832,218,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,714007.8055,4317747.183,26N,Azores Summer Time,2009-05-03T04:38:17Z
1279491763,TRUE,2009-05-03T06:31:00Z,-24.51213,39.00054,,0,,401677454.3,5249,5230,,39.00054,39.00054,B,-24.51213,-24.51213,1,,,107,0,9342,2949,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,715441.6127,4319781.155,26N,Azores Summer Time,2009-05-03T06:31:00Z
1279491764,TRUE,2009-05-03T09:46:49Z,-24.46567,39.03305,,0,,401677444.5,5089,7171,,39.03305,39.03305,B,-24.46567,-24.46567,1,,,113,0,6882,3764,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,719364.8986,4323500.63,26N,Azores Summer Time,2009-05-03T09:46:49Z
1279491765,TRUE,2009-05-03T10:33:30Z,-24.48881,39.03779,,0,,401677426.4,4338,7459,,39.03779,39.03779,B,-24.48881,-24.48881,1,,,30,0,5741,3278,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,717347.1607,4323971.158,26N,Azores Summer Time,2009-05-03T10:33:30Z
1279491766,TRUE,2009-05-03T11:32:23Z,-24.44444,39.17052,,0,,401677459,3233,4316,,39.17052,39.17052,B,-24.44444,-24.44444,2,,,100,105,104853,99,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,720773.2371,4338810.668,26N,Azores Summer Time,2009-05-03T11:32:23Z
1279491767,TRUE,2009-05-03T12:13:27Z,-24.42802,39.20439,,0,,401677453.7,3413,4556,,39.20439,39.20439,B,-24.42802,-24.42802,1,,,101,0,10382,1122,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,722085.2388,4342610.274,26N,Azores Summer Time,2009-05-03T12:13:27Z
1279491768,TRUE,2009-05-03T13:16:05Z,-24.39233,39.24774,,0,,401677475,3845,5091,,39.24774,39.24774,B,-24.39233,-24.39233,1,,,95,0,8003,1847,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,725028.8407,4347510.187,26N,Azores Summer Time,2009-05-03T13:16:05Z
1279491769,TRUE,2009-05-03T14:26:06Z,-24.42013,39.20069,,0,,401677452.8,3181,5940,,39.20069,39.20069,B,-24.42013,-24.42013,1,,,84,0,10496,964,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,722778.3137,4342218.959,26N,Azores Summer Time,2009-05-03T14:26:06Z
1279491770,TRUE,2009-05-03T17:55:24Z,-24.41172,39.20473,,0,,401677441.1,2810,7944,,39.20473,39.20473,B,-24.41172,-24.41172,1,,,76,0,6446,1225,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,723491.8258,4342688.109,26N,Azores Summer Time,2009-05-03T17:55:24Z
1279491771,TRUE,2009-05-03T17:55:24Z,-24.40318,39.20864,,0,,401677442.1,2615,7393,,39.20864,39.20864,B,-24.40318,-24.40318,1,,,81,0,6338,1079,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,724216.8942,4343143.22,26N,Azores Summer Time,2009-05-03T17:55:24Z
1279491772,TRUE,2009-05-03T19:32:49Z,-24.36595,39.25906,,0,,401677462.8,2884,8153,,39.25906,39.25906,B,-24.36595,-24.36595,1,,,83,0,6152,1351,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,727269.0465,4348832.638,26N,Azores Summer Time,2009-05-03T19:32:49Z
1279491773,TRUE,2009-05-03T22:01:01Z,-24.33802,39.33506,,0,,401677468.8,3060,8651,,39.33506,39.33506,B,-24.33802,-24.33802,2,,,72,328,225984,41,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,729430.8148,4357339.231,26N,Azores Summer Time,2009-05-03T22:01:01Z
1279491774,TRUE,2009-05-03T22:52:22Z,-24.33784,39.35702,,0,,401677471.4,3983,11263,,39.35702,39.35702,B,-24.33784,-24.33784,1,,,72,0,29982,529,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,729374.4723,4359777.279,26N,Azores Summer Time,2009-05-03T22:52:22Z
1279491775,TRUE,2009-05-04T00:33:18Z,-24.37656,39.37327,,0,,401677446.3,3845,10875,,39.37327,39.37327,B,-24.37656,-24.37656,1,,,73,0,12003,1232,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,725985.4322,4361483.378,26N,Azores Summer Time,2009-05-04T00:33:18Z
1279491776,TRUE,2009-05-04T04:27:52Z,-24.50095,39.2429,,0,,401677470.9,5921,7556,,39.2429,39.2429,B,-24.50095,-24.50095,2,,,104,359,411498,85,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,715669.0901,4346708.47,26N,Azores Summer Time,2009-05-04T04:27:52Z
1279491777,TRUE,2009-05-04T06:09:18Z,-24.53839,39.25501,,0,,401677448.7,3575,4728,,39.25501,39.25501,B,-24.53839,-24.53839,2,,,82,45,19867,643,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,712401.0378,4347964.085,26N,Azores Summer Time,2009-05-04T06:09:18Z
1279491778,TRUE,2009-05-04T07:54:41Z,-24.57942,39.25838,,0,,401677460.5,1445,4078,,39.25838,39.25838,B,-24.57942,-24.57942,2,,,108,154,38217,54,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,708850.314,4348242.627,26N,Azores Summer Time,2009-05-04T07:54:41Z
1279491779,TRUE,2009-05-04T11:15:38Z,-24.60411,39.27606,,0,,401677449.4,2590,7323,,39.27606,39.27606,B,-24.60411,-24.60411,1,,,105,0,5143,1305,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,706667.8131,4350148.328,26N,Azores Summer Time,2009-05-04T11:15:38Z
1279491780,TRUE,2009-05-04T11:55:55Z,-24.60751,39.29761,,0,,401677443.5,2771,7834,,39.29761,39.29761,B,-24.60751,-24.60751,1,,,100,0,12318,623,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,706311.2154,4352532.526,26N,Azores Summer Time,2009-05-04T11:55:55Z
1279491781,TRUE,2009-05-04T15:57:10Z,-24.47676,39.36426,,0,,401677461.4,1484,3755,,39.36426,39.36426,B,-24.47676,-24.47676,2,,,159,226,16765,131,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,717380.9499,4360237.155,26N,Azores Summer Time,2009-05-04T15:57:10Z
1279491782,TRUE,2009-05-04T17:35:39Z,-24.48077,39.39979,,0,,401677437.4,2109,5313,,39.39979,39.39979,B,-24.48077,-24.48077,1,,,149,0,3008,1478,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,716925.3435,4364171.317,26N,Azores Summer Time,2009-05-04T17:35:39Z
1279491783,TRUE,2009-05-04T19:08:58Z,-24.47642,39.40095,,0,,401677423.8,2940,7586,,39.40095,39.40095,B,-24.47642,-24.47642,1,,,160,0,4088,2114,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,717296.3579,4364310.548,26N,Azores Summer Time,2009-05-04T19:08:58Z
1279491784,TRUE,2009-05-04T19:27:08Z,-24.46035,39.33429,,0,,401677455.9,1525,4304,,39.33429,39.33429,B,-24.46035,-24.46035,2,,,107,36,3466,671,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,718888.4332,4356950.152,26N,Azores Summer Time,2009-05-04T19:27:08Z
1279491785,TRUE,2009-05-05T00:10:58Z,-24.44562,39.385,,0,,401677438.3,1591,4493,,39.385,39.385,B,-24.44562,-24.44562,2,,,159,30,2337,1083,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,719998.903,4362614.75,26N,Azores Summer Time,2009-05-05T00:10:58Z
1279491786,TRUE,2009-05-05T02:42:07Z,-24.44201,39.38948,,0,,401677456.2,1976,5584,,39.38948,39.38948,B,-24.44201,-24.44201,1,,,110,0,3231,1209,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,720295.7615,4363120.839,26N,Azores Summer Time,2009-05-05T02:42:07Z
1279491787,TRUE,2009-05-05T04:22:33Z,-24.42641,39.40465,,0,,401677471.9,1807,5104,,39.40465,39.40465,B,-24.42641,-24.42641,2,,,113,216,82628,39,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,721591.3827,4364842.929,26N,Azores Summer Time,2009-05-05T04:22:33Z
1279491788,TRUE,2009-05-05T07:45:38Z,-24.42336,39.41079,,0,,401677485.7,2343,6623,,39.41079,39.41079,B,-24.42336,-24.42336,1,,,106,0,9356,586,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,721834.558,4365531.972,26N,Azores Summer Time,2009-05-05T07:45:38Z
1279491789,TRUE,2009-05-05T13:13:04Z,-24.32306,39.37576,,0,,401677471.4,2140,6047,,39.37576,39.37576,B,-24.32306,-24.32306,2,,,71,311,51385,89,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,730586.4252,4361895.115,26N,Azores Summer Time,2009-05-05T13:13:04Z
1279491790,TRUE,2009-05-05T14:06:48Z,-24.34588,39.36813,,0,,401677456,2735,7733,,39.36813,39.36813,B,-24.34588,-24.34588,1,,,74,0,14403,519,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,728645.382,4360990.108,26N,Azores Summer Time,2009-05-05T14:06:48Z
1279491791,TRUE,2009-05-05T17:32:11Z,-24.29418,39.4291,,0,,401677436.4,1904,3559,,39.4291,39.4291,A,-24.29418,-24.29418,3,,,94,100,16833,215,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,732896.8308,4367890.216,26N,Azores Summer Time,2009-05-05T17:32:11Z
1279491792,TRUE,2009-05-05T18:48:31Z,-24.18002,39.41432,,0,,401677414.1,1203,2204,,39.41432,39.41432,B,-24.18002,-24.18002,2,,,172,114,6246,232,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,742775.7094,4366550.777,26N,Azores Summer Time,2009-05-05T18:48:31Z
1279491793,TRUE,2009-05-05T19:12:21Z,-24.14483,39.35225,,0,,401677465.1,872,1529,,39.35225,39.35225,B,-24.14483,-24.14483,2,,,60,274,11048,69,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,746023.7875,4359756.022,26N,Azores Summer Time,2009-05-05T19:12:21Z
1279491794,TRUE,2009-05-06T04:09:55Z,-23.71702,39.61324,,0,,401677415.5,2312,5657,,39.61324,39.61324,B,-23.71702,-23.71702,1,,,103,0,6396,836,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,266756.3125,4388359.676,27N,Azores Summer Time,2009-05-06T04:09:55Z
1279491795,TRUE,2009-05-06T08:42:16Z,-24.34178,39.83029,,0,,401677485.3,34257,15998,,39.83029,39.83029,B,-24.34178,-24.34178,1,,,106,0,132508,8856,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,727480.4054,4412302.641,26N,Azores Summer Time,2009-05-06T08:42:16Z
1279491796,TRUE,2009-05-06T10:28:26Z,-24.36462,39.86743,,0,,401677480.1,24463,16157,,39.86743,39.86743,B,-24.36462,-24.36462,1,,,105,0,81409,7351,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,725403.9958,4416367.616,26N,Azores Summer Time,2009-05-06T10:28:26Z
1279491797,TRUE,2009-05-06T11:14:00Z,-23.94431,39.57626,,0,,401677593.3,16686,11020,,39.57626,39.57626,Z,-23.94431,-23.94431,1,,,88,0,91665,3037,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,247106.8219,4384869.751,27N,Azores Summer Time,2009-05-06T11:14:00Z
1279491798,TRUE,2009-05-06T12:04:26Z,-23.98383,39.69983,,0,,401677624,14409,3672,,39.69983,39.69983,B,-23.98383,-23.98383,2,,,11,199,191320,1085,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,244167.9316,4398699.447,27N,Azores Summer Time,2009-05-06T12:04:26Z
1279491799,TRUE,2009-05-06T21:46:33Z,-23.39898,39.59568,,0,,401677650,19928,6051,,39.59568,39.59568,B,-23.39898,-23.39898,2,,,79,97,447201,888,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,294009.7404,4385632.695,27N,Azores Summer Time,2009-05-06T21:46:33Z
1279491800,TRUE,2009-05-06T22:33:55Z,-24.41508,39.4487,,0,,401677436.4,59520,1659,,39.4487,39.81729,A,-24.41508,-22.52725,3,,,80,491,999999,3521,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,722426.854,4369760.435,26N,Azores Summer Time,2009-05-06T22:33:55Z
1279491801,TRUE,2009-05-06T23:23:49Z,-24.2615,39.49966,,0,,401677422.7,48640,1916,,39.49966,39.49966,B,-24.2615,-24.2615,2,,,140,274,443149,5338,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,735471.9719,4375807.651,26N,Azores Summer Time,2009-05-06T23:23:49Z
1279491802,TRUE,2009-05-07T00:17:16Z,-24.21365,39.51246,,0,,401677404.8,69870,3372,,39.51246,39.51246,B,-24.21365,-24.21365,1,,,122,0,99181,49221,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,739543.0166,4377354.823,26N,Azores Summer Time,2009-05-07T00:17:16Z
1279491803,TRUE,2009-05-07T03:57:18Z,-24.25979,39.44002,,0,,401677476.9,8899,6108,,39.44002,39.44002,B,-24.25979,-24.25979,1,,,104,0,14968,5291,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,735820.451,4369191.809,26N,Azores Summer Time,2009-05-07T03:57:18Z
1279491804,TRUE,2009-05-07T06:39:06Z,-23.99953,39.4744,,0,,401677506.8,13739,13224,,39.4744,39.4744,B,-23.99953,-23.99953,1,,,74,0,47044,4012,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,241985.9548,4373719.151,27N,Azores Summer Time,2009-05-07T06:39:06Z
1279491805,TRUE,2009-05-07T07:24:16Z,-24.23009,39.35603,,0,,401677454.7,2910,812,,39.35603,39.35603,A,-24.23009,-24.23009,3,,,69,426,16468,514,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,738663.097,4359946.722,26N,Azores Summer Time,2009-05-07T07:24:16Z
1279491806,TRUE,2009-05-07T08:17:28Z,-24.26629,39.32082,,0,,401677457.7,10296,2878,,39.32082,39.32082,B,-24.26629,-24.26629,1,,,88,0,13649,7767,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,735661.8334,4355943.236,26N,Azores Summer Time,2009-05-07T08:17:28Z
1279491807,TRUE,2009-05-07T09:04:53Z,-24.29593,39.29885,,0,,401677447,6055,2928,,39.29885,39.29885,B,-24.29593,-24.29593,2,,,113,39,14115,2597,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,733179.2809,4353427.629,26N,Azores Summer Time,2009-05-07T09:04:53Z
1279491808,TRUE,2009-05-07T10:57:30Z,-24.37339,39.23246,,0,,401677457.2,1777,5020,,39.23246,39.23246,B,-24.37339,-24.37339,1,,,102,0,2485,1271,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,726712.7163,4345861.393,26N,Azores Summer Time,2009-05-07T10:57:30Z
1279491809,TRUE,2009-05-07T11:40:25Z,-24.34032,39.30452,,0,,401677466.4,4050,4923,,39.30452,39.30452,B,-24.34032,-24.34032,2,,,86,369,66695,246,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,729332.339,4353943.421,26N,Azores Summer Time,2009-05-07T11:40:25Z
1279491810,TRUE,2009-05-07T15:27:23Z,-24.38645,39.32323,,0,,401677491.1,7767,6729,,39.32323,39.32323,B,-24.38645,-24.38645,1,,,96,0,19542,3087,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,725294.1377,4355904.189,26N,Azores Summer Time,2009-05-07T15:27:23Z
1279491811,TRUE,2009-05-08T03:48:58Z,-24.82953,39.32606,,0,,401677438.3,5320,6190,,39.32606,39.32606,B,-24.82953,-24.82953,2,,,133,233,26313,1075,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,687088.055,4355207.13,26N,Azores Summer Time,2009-05-08T03:48:58Z
1279491812,TRUE,2009-05-08T06:16:26Z,-24.89728,39.33554,,0,,401677436.6,2284,5963,,39.33554,39.33554,B,-24.89728,-24.89728,1,,,110,0,4817,1083,,,,,,,argos-doppler-shift,Balaenoptera musculus,80709,80709,Azores Great Whales Satellite Telemetry Program ,681223.1915,4356121.25,26N,Azores Summer Time,2009-05-08T06:16:26Z
